date,gross,net,vt,turnover,scale
2018-03-14,0.0009452923180769217,0.0009452923180769217,0.0006701762565619812,0.0,0.7089619197640054
2018-03-15,-9.702175338052342e-06,-9.702175338052342e-06,-6.880052543717696e-06,0.0,0.7091247379063372
2018-03-16,0.0009575188586344225,0.0009575188586344225,0.000679055289170406,0.0,0.7091821566197131
2018-03-19,-0.009638917064254265,-0.009638917064254265,-0.006846428103880617,0.0,0.710290176608165
2018-03-20,0.0010987921319766773,5.950839717205718e-05,4.2020627073202115e-05,0.8660697790038502,0.7061293711492092
2018-03-21,-0.0012782281544853045,-0.0012782281544853045,-0.0009038013771582114,0.0,0.7070735955758533
2018-03-22,-0.016761669364425306,-0.016761669364425306,-0.01192088250028951,0.0,0.7111990005953821
2018-03-23,-0.00718821536049892,-0.00958821536049892,-0.006700611353410078,2.0000000000000004,0.6988382197812267
2018-03-26,0.006849356214160705,0.006849356214160705,0.004757176534196345,0.0,0.6945436016834865
2018-03-27,0.005050617072536876,0.005050617072536876,0.0034977509823380724,0.0,0.6925393337296082
2018-03-28,0.006309491557921081,0.0057876167120671515,0.004002984339392716,0.43489570487827467,0.6916464131162167
2018-03-29,0.0025496008283475017,0.0025496008283475017,0.0017597080194649006,0.0,0.6901896170960369
2018-04-02,-0.007449432697064532,-0.007449432697064532,-0.005139465191896859,0.0,0.6899136351580273
2018-04-03,0.007291491342886632,0.00631984482271815,0.004345104253463822,0.809705433473735,0.6875333770608315
2018-04-04,0.004167058799798994,0.004167058799798994,0.002859185400532933,0.0,0.6861399221606499
2018-04-05,0.0038823108423951154,0.0038823108423951154,0.002686341757780065,0.0,0.6919440165493753
2018-04-06,-0.005095414156754827,-0.005614922048596164,-0.0038970879057527324,0.4329232432011142,0.6940591288755429
2018-04-09,0.004934195765346257,0.004934195765346257,0.0034222962881074953,0.0,0.693587455962509
2018-04-10,0.004586354865491643,0.004586354865491643,0.0031886433013218114,0.0,0.6952456569188741
2018-04-11,0.0036651934180926805,0.0036651934180926805,0.0025447407945665235,0.0,0.6942991826856367
2018-04-12,-0.008290194444082848,-0.008290194444082848,-0.005750275638217402,0.0,0.6936237354868895
2018-04-13,0.003618375688958595,0.003618375688958595,0.0025001741267651075,0.0,0.6909658757641838
2018-04-16,0.006648115412961262,0.005708867653523291,0.003953774692518295,0.782706466198309,0.6925672361800468
2018-04-17,0.006768609576259101,0.006768609576259101,0.004696418883003101,0.0,0.6938528260627989
2018-04-18,0.0004301142776103569,0.0004301142776103569,0.0002976267627157762,0.0,0.6919713625163545
2018-04-19,-0.004993810402665351,-0.007393810402665351,-0.005158603735218294,2.0,0.6976921849874185
2018-04-20,-0.006967531996446501,-0.006967531996446501,-0.0048453703895426185,0.0,0.6954213331225171
2018-04-23,-0.0005950448462829584,-0.0005950448462829584,-0.0004135315076312162,0.0,0.6949585568455993
2018-04-24,-0.00011234189582156316,-0.002512341895821563,-0.0017535868331954368,2.0,0.6979889306116892
2018-04-25,0.00013057436819977403,0.00013057436819977403,9.123441109230771e-05,0.0,0.6987160830272783
2018-04-26,0.009168116790584328,0.009168116790584328,0.006413234280891194,0.0,0.6995148979207592
2018-04-27,0.008024348892608198,0.006922474906529744,0.004809396243898953,0.918228321732045,0.6947509826814116
2018-04-30,-0.0051658154747987505,-0.0051658154747987505,-0.0036091249821599857,0.0,0.6986554203817336
2018-05-01,-0.004502694532747924,-0.004502694532747924,-0.0031629452222028853,0.0,0.702456095833041
2018-05-02,-0.007964313818904042,-0.007964313818904042,-0.005621166622609027,0.0,0.7057942153493078
2018-05-03,0.00018987823063751791,0.00018987823063751791,0.00013364205403950028,0.0,0.7038303105669136
2018-05-04,0.008410454046837728,0.008410454046837728,0.005928356696745077,0.0,0.7048795063536549
2018-05-07,-0.0030223908075581083,-0.0030223908075581083,-0.0022015576859073824,0.0,0.7284159548136315
2018-05-08,-0.009738887414732753,-0.009738887414732753,-0.008144443070268915,0.0,0.8362806472070103
2018-05-09,-0.0012653515388817177,-0.0012653515388817177,-0.0011103079030604546,0.0,0.8774699116750699
2018-05-10,0.011523677205493901,0.009123677205493902,0.008172464818763787,1.9999999999999996,0.895742433088565
2018-05-11,0.0027619105781993745,0.0027619105781993745,0.0027842252944991134,0.0,1.008079449231947
2018-05-14,0.001896962825605325,0.001896962825605325,0.0019356043065994735,0.0,1.0203701835758525
2018-05-15,-0.010955860644061555,-0.010955860644061555,-0.011440626300503865,0.0,1.0442471543032148
2018-05-16,0.006378302418228882,0.006378302418228882,0.006554018375371725,0.0,1.0275490162775374
2018-05-17,-0.004351907189358627,-0.004351907189358627,-0.004522301492366499,0.0,1.0391539377090862
2018-05-18,-0.003413778952959339,-0.003413778952959339,-0.003684052938238021,0.0,1.0791714955780563
2018-05-21,0.0073644893315225205,0.0073644893315225205,0.007945913535890116,0.0,1.078949697418788
2018-05-22,-0.0021647964039041906,-0.0021647964039041906,-0.0023533667735122586,0.0,1.0871076694639659
2018-05-23,0.0008847477242644019,0.0008847477242644019,0.0009669078487510879,0.0,1.0928627700681521
2018-05-24,-0.0035912293214233,-0.0035912293214233,-0.003936081092677695,0.0,1.0960261070484134
