date,gross,net,vt,turnover,scale
2020-08-14,-0.0008778735986975242,-0.0008778735986975242,-0.000479667861353785,0.0,0.5463974108179747
2020-08-17,0.007396205503892267,0.007396205503892267,0.004041890259973791,0.0,0.5464816057161661
2020-08-18,-0.002091800557447364,-0.002091800557447364,-0.0011710506890625398,0.0,0.5598290357526148
2020-08-19,-0.005122650287718299,-0.006297714807712412,-0.0035467647406257664,0.9792204333284277,0.563182812959753
2020-08-20,-0.003583681877629324,-0.003583681877629324,-0.0020124142004115304,0.0,0.561549342025521
2020-08-21,-0.0020753176211502685,-0.0020753176211502685,-0.0011657487498217686,0.0,0.5617206435975034
2020-08-24,0.014464278748203456,0.014464278748203456,0.00812733916174889,0.0,0.561890385495948
2020-08-25,0.005163934916413898,0.005163934916413898,0.0029543720711473257,0.0,0.5721164420094964
2020-08-26,0.0030989221531323905,0.0030989221531323905,0.0017851988129542144,0.0,0.5760708803703686
2020-08-27,-0.006447149430359509,-0.006447149430359509,-0.003723237092304426,0.0,0.5775012868123965
2020-08-28,0.009424737861872005,0.009424737861872005,0.005423052483620036,0.0,0.5754061877475787
2020-08-31,-0.015387002138970079,-0.015387002138970079,-0.008913565881757382,0.0,0.5792919115272188
2020-09-01,0.009420558110299293,0.009420558110299293,0.005407368093198001,0.0,0.5739965753500572
2020-09-02,0.0095328216560031,0.0095328216560031,0.0055229985981731,0.0,0.579366613314863
2020-09-03,-0.023278767912084726,-0.023278767912084726,-0.013528053083923101,0.0,0.5811326928905147
2020-09-04,-0.0007030639337307072,-0.001867541183256529,-0.0010837229394819682,0.9703977079381849,0.5802939979038234
2020-09-08,-0.016650274382706366,-0.016650274382706366,-0.009725081554159864,0.0,0.5840793569300406
2020-09-09,0.017128505846950987,0.017128505846950987,0.009911504238947967,0.0,0.5786555072293299
2020-09-10,-0.018175368811831294,-0.018175368811831294,-0.010412284272744873,0.0,0.5728788439201836
2020-09-11,0.004910902379675621,0.004910902379675621,0.0034604616822648863,0.0,0.7046488434765954
2020-09-14,0.01484060042399458,0.01484060042399458,0.01061193611719727,0.0,0.7150611035952211
2020-09-15,0.008554328508620677,0.008554328508620677,0.006055912926940532,0.0,0.7079355113423162
2020-09-16,0.003519358542768635,0.003519358542768635,0.0025200143438887886,0.0,0.7160436520645962
2020-09-17,-0.005095851174076156,-0.005095851174076156,-0.0036620639093309254,0.0,0.7186363542092324
2020-09-18,-0.007978512292553568,-0.007978512292553568,-0.005715084632643265,0.0,0.7163095603646829
2020-09-21,-0.02494984159868242,-0.02494984159868242,-0.017803355619355556,0.0,0.713565877720672
2020-09-22,0.0010503675038579892,0.0010503675038579892,0.0007154119271632106,0.0,0.6811063028278291
2020-09-23,-0.019120436314269813,-0.019602327820091213,-0.013356310550219868,0.40157625485116705,0.6813634927853032
2020-09-24,-0.00039388389406074106,-0.00039388389406074106,-0.0002716860663900692,0.0,0.6897618066814692
2020-09-25,0.009146772117073624,0.009146772117073624,0.006340417143256874,0.0,0.6931863024576366
2020-09-28,0.016140290247167316,0.016140290247167316,0.01146107439587461,0.0,0.7100909723656348
2020-09-29,-0.002941583784033046,-0.002941583784033046,-0.002067967773162523,0.0,0.7030116851974363
2020-09-30,0.007518704495139153,0.007518704495139153,0.005290319096870409,0.0,0.7036210959335619
2020-10-01,0.012832834230624226,0.012112834230624226,0.00852105775153703,0.6000000000000003,0.7034734884750342
2020-10-02,-0.008115361777713053,-0.008115361777713053,-0.005732682866882848,0.0,0.7063989288347345
2020-10-05,0.02004453818165667,0.02004453818165667,0.014880095466266369,0.0,0.7423516237397562
2020-10-06,-0.005383781132437529,-0.005383781132437529,-0.003952989955952391,0.0,0.734240463850851
2020-10-07,0.016537139938431155,0.016537139938431155,0.012314913236000247,0.0,0.7446821688544373
2020-10-08,0.008657116411609645,0.008657116411609645,0.00633540485540877,0.0,0.7318146775654606
2020-10-09,0.008700962409018133,0.008700962409018133,0.006345586738203148,0.0,0.7292971098951364
2020-10-12,0.012127666153364651,0.012127666153364651,0.008916452880281958,0.0,0.73521589129564
2020-10-13,-0.004141531819701904,-0.004141531819701904,-0.0030293622036217556,0.0,0.7314593574316183
2020-10-14,-0.008253413733337612,-0.008253413733337612,-0.006038591770058045,0.0,0.731647772080861
2020-10-15,-0.0003154724373145917,-0.0003154724373145917,-0.0002307618636018268,0.0,0.7314802699283336
2020-10-16,-0.0009412904587876367,-0.0009412904587876367,-0.0006894251443604347,0.0,0.7324255100263105
2020-10-19,-0.00487479701446667,-0.00643479701446667,-0.004712044067539795,1.3000000000000003,0.7322754792336429
2020-10-20,0.00794167696613349,0.00794167696613349,0.005812563018013918,0.0,0.7319062513875882
2020-10-21,-0.0039873084369849016,-0.0039873084369849016,-0.0029085074828118103,0.0,0.7294413082854327
2020-10-22,3.537753168696302e-05,3.537753168696302e-05,2.5806064857519678e-05,0.0,0.7294478621590628
2020-10-23,0.008096732276909031,0.008096732276909031,0.005938257806290733,0.0,0.7334141235256074
2020-10-26,-0.020214606134797572,-0.020214606134797572,-0.01486040370074628,0.0,0.7351319932553854
2020-10-27,-0.006232043313145726,-0.0078127569992802,-0.005579124299560162,1.317261405112062,0.7141044192305193
2020-10-28,-0.02338649456080799,-0.02338649456080799,-0.016885474861441055,0.0,0.7220182065993934
2020-10-29,0.0012003669496446264,0.0012003669496446264,0.0008353948099903734,0.0,0.6959495262991834
2020-10-30,-0.00864538938731502,-0.00864538938731502,-0.006030475131541876,0.0,0.6975365551943922
2020-11-02,0.014426218084216843,0.014426218084216843,0.010126859124984981,0.0,0.7019760179602704
2020-11-03,0.01790040330912817,0.01790040330912817,0.012484909486282135,0.0,0.6974652621327003
2020-11-04,0.009426322592484541,0.008584567273200354,0.005898099332097166,0.7014627660701565,0.6870584322299027
2020-11-05,0.02276085116476927,0.02276085116476927,0.01557091183283991,0.0,0.6841093823829217
2020-11-06,-0.002973418343622138,-0.002973418343622138,-0.0019732861986533597,0.0,0.6636423034404085
2020-11-09,0.03181893340747999,0.031137288800944213,0.020674083235709913,0.5680371721131462,0.6639654264016394
2020-11-10,0.013539588342818001,0.013539588342818001,0.008524334527398708,0.0,0.6295859454191156
2020-11-11,0.007908405254140025,0.007908405254140025,0.004977371341061564,0.0,0.6293773752244077
2020-11-12,-0.014647852215978783,-0.014647852215978783,-0.00920369560909364,0.0,0.6283307254461292
2020-11-13,0.015655119784652963,0.015655119784652963,0.009701222944729564,0.0,0.6196837250801411
2020-11-16,0.01409942039511088,0.01409942039511088,0.00865866919983694,0.0,0.6141152584427813
2020-11-17,0.00027626668051162725,0.00027626668051162725,0.00016837046261197912,0.0,0.6094490377926444
2020-11-18,-0.008862546048468437,-0.008862546048468437,-0.005418987013884641,0.0,0.6114481080548081
2020-11-19,0.007177428488439318,0.007177428488439318,0.004369296645202237,0.0,0.6087551624150435
2020-11-20,-0.001474006583032466,-0.001474006583032466,-0.0008966290275288513,0.0,0.6082937741595571
2020-11-23,0.00654873976117158,0.00654873976117158,0.004015645437615084,0.0,0.6131936195456145
2020-11-24,0.01702678688928618,0.01702678688928618,0.010434189641767608,0.0,0.612810256545417
2020-11-25,0.0006918135249007751,-0.0006539661118509885,-0.00039591047251734944,1.1214830306264698,0.6053990647875663
2020-11-27,0.007431835869328662,0.007431835869328662,0.004513931911256698,0.0,0.6073777718754241
2020-11-30,-0.010310165245751679,-0.010310165245751679,-0.006270657207862026,0.0,0.608201426300695
2020-12-01,0.013157900081887663,0.013157900081887663,0.008066095532336472,0.0,0.6130230114332417
2020-12-02,0.00027366011984025773,0.00027366011984025773,0.0001671456410838281,0.0,0.6107782207410974
2020-12-03,0.0044932167875845475,0.0044932167875845475,0.0027522753116531414,0.0,0.6125400668977521
2020-12-04,0.010916336054978382,0.010916336054978382,0.0069249584074486965,0.0,0.6343665468498084
2020-12-07,0.0026263667748097075,0.0026263667748097075,0.001661025956596494,0.0,0.6324424952858472
2020-12-08,0.004680457900982649,0.004680457900982649,0.0030246085999890205,0.0,0.6462206613062395
2020-12-09,-0.014121168480251273,-0.014121168480251273,-0.009236785602283377,0.0,0.6541091564201079
2020-12-10,0.007533000413671387,0.007533000413671387,0.004973436518087392,0.0,0.6602198652559836
2020-12-11,-0.003840547040968978,-0.003840547040968978,-0.0025327466033625685,0.0,0.6594754800148344
2020-12-14,0.003607708798340393,0.002982355778193613,0.0019800316005889416,0.5211275167889833,0.663915289740592
2020-12-15,0.014888548226057546,0.014888548226057546,0.009907889225927969,0.0,0.6654704727078388
2020-12-16,0.003355701285418183,0.003355701285418183,0.0022119811672637376,0.0,0.659171058185557
2020-12-17,0.008304528790086668,0.008304528790086668,0.00549392702137203,0.0,0.661557947505736
2020-12-18,-0.0030208195816991677,-0.0030208195816991677,-0.0020091358933891977,0.0,0.6650962889544988
2020-12-21,-0.002378315823150794,-0.002378315823150794,-0.0016614594617023054,0.0,0.6985865567261808
2020-12-22,0.005011616435189906,0.005011616435189906,0.0034945924032843464,0.0,0.6972984561919942
2020-12-23,-0.0008455738603722655,-0.0008455738603722655,-0.000612190965199972,0.0,0.7239946666876076
2020-12-24,0.003094402073842535,0.003094402073842535,0.0022396974864210654,0.0,0.723790067668833
2020-12-28,0.005633584306224442,0.005633584306224442,0.004086911641914295,0.0,0.7254549536782013
2020-12-29,-0.004471923282312393,-0.004471923282312393,-0.0032826199913851876,0.0,0.7340510523444788
2020-12-30,0.0022578915104536443,0.0022578915104536443,0.0016546989438376235,0.0,0.7328513952847848
2020-12-31,-0.0031109239503728263,-0.003950923950372826,-0.0028991649066084724,0.7,0.733794156259296
2021-01-04,-0.005667221433007791,-0.005667221433007791,-0.00416847641936543,0.0,0.735541476302096
2021-01-05,0.012712343340112505,0.012712343340112505,0.009385229037107723,0.0,0.7382768688675666
